Time,NGA VAV:DesPer 1:Des Heat Mass Flow [kg/s],NGA VAV:DesPer 1:Des Heat Cap [W],NGA VAV:DesPer 1:Des Cool Mass Flow [kg/s],NGA VAV:DesPer 1:Des Sens Cool Cap [W],NGA VAV:DesPer 1:Des Tot Cool Cap [W],NGA VAV:DesPer 2:Des Heat Mass Flow [kg/s],NGA VAV:DesPer 2:Des Heat Cap [W],NGA VAV:DesPer 2:Des Cool Mass Flow [kg/s],NGA VAV:DesPer 2:Des Sens Cool Cap [W],NGA VAV:DesPer 2:Des Tot Cool Cap [W],GA1F VAV:DesPer 1:Des Heat Mass Flow [kg/s],GA1F VAV:DesPer 1:Des Heat Cap [W],GA1F VAV:DesPer 1:Des Cool Mass Flow [kg/s],GA1F VAV:DesPer 1:Des Sens Cool Cap [W],GA1F VAV:DesPer 1:Des Tot Cool Cap [W],GA1F VAV:DesPer 2:Des Heat Mass Flow [kg/s],GA1F VAV:DesPer 2:Des Heat Cap [W],GA1F VAV:DesPer 2:Des Cool Mass Flow [kg/s],GA1F VAV:DesPer 2:Des Sens Cool Cap [W],GA1F VAV:DesPer 2:Des Tot Cool Cap [W],GA2F VAV:DesPer 1:Des Heat Mass Flow [kg/s],GA2F VAV:DesPer 1:Des Heat Cap [W],GA2F VAV:DesPer 1:Des Cool Mass Flow [kg/s],GA2F VAV:DesPer 1:Des Sens Cool Cap [W],GA2F VAV:DesPer 1:Des Tot Cool Cap [W],GA2F VAV:DesPer 2:Des Heat Mass Flow [kg/s],GA2F VAV:DesPer 2:Des Heat Cap [W],GA2F VAV:DesPer 2:Des Cool Mass Flow [kg/s],GA2F VAV:DesPer 2:Des Sens Cool Cap [W],GA2F VAV:DesPer 2:Des Tot Cool Cap [W],GA3F VAV:DesPer 1:Des Heat Mass Flow [kg/s],GA3F VAV:DesPer 1:Des Heat Cap [W],GA3F VAV:DesPer 1:Des Cool Mass Flow [kg/s],GA3F VAV:DesPer 1:Des Sens Cool Cap [W],GA3F VAV:DesPer 1:Des Tot Cool Cap [W],GA3F VAV:DesPer 2:Des Heat Mass Flow [kg/s],GA3F VAV:DesPer 2:Des Heat Cap [W],GA3F VAV:DesPer 2:Des Cool Mass Flow [kg/s],GA3F VAV:DesPer 2:Des Sens Cool Cap [W],GA3F VAV:DesPer 2:Des Tot Cool Cap [W]
00:11:00,6.492195E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.823468E+03,5.270514E-01,9.897392E+02,6.904026E+03,1.200181E-02,4.510485E+02,6.719075E+00,4.813927E+04,1.773916E+05,1.200181E-02,6.429491E+01,1.037705E+01,7.496622E+04,2.411042E+05,1.199022E-02,4.506130E+02,9.727679E+00,6.988458E+04,2.419174E+05,1.199022E-02,6.423284E+01,1.292593E+01,9.338254E+04,3.027405E+05,1.199022E-02,4.506130E+02,9.823535E+00,7.058026E+04,2.378359E+05,1.199022E-02,6.423284E+01,1.529248E+01,1.104838E+05,3.421109E+05
00:12:00,6.492215E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.831518E+03,5.270514E-01,9.816890E+02,6.895758E+03,1.200181E-02,4.510485E+02,6.883292E+00,4.932567E+04,1.823839E+05,1.200181E-02,6.447822E+01,1.034859E+01,7.476119E+04,2.399194E+05,1.199022E-02,4.506130E+02,9.508747E+00,6.829979E+04,2.379221E+05,1.199022E-02,6.441598E+01,1.280962E+01,9.253952E+04,3.013568E+05,1.199022E-02,4.506130E+02,9.739825E+00,6.997185E+04,2.379590E+05,1.199022E-02,6.441598E+01,1.521652E+01,1.099304E+05,3.427985E+05
00:13:00,6.492233E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.839568E+03,5.270514E-01,9.736389E+02,6.887489E+03,1.200181E-02,4.510485E+02,7.123696E+00,5.106341E+04,1.897066E+05,1.200181E-02,6.466153E+01,1.034521E+01,7.473702E+04,2.393843E+05,1.199022E-02,4.506130E+02,9.183327E+00,6.594794E+04,2.294313E+05,1.199022E-02,6.459911E+01,1.258707E+01,9.093109E+04,2.960010E+05,1.199022E-02,4.506130E+02,9.354862E+00,6.718873E+04,2.287362E+05,1.199022E-02,6.459911E+01,1.490017E+01,1.076438E+05,3.359026E+05
00:14:00,6.492250E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.847619E+03,5.270514E-01,9.655888E+02,6.879221E+03,1.200181E-02,4.510485E+02,7.041122E+00,5.046538E+04,1.871291E+05,1.200181E-02,6.484485E+01,1.035347E+01,7.479685E+04,2.391745E+05,1.199022E-02,4.506130E+02,9.103845E+00,6.537497E+04,2.263515E+05,1.199022E-02,6.478225E+01,1.252033E+01,9.044997E+04,2.935232E+05,1.199022E-02,4.506130E+02,9.169945E+00,6.585365E+04,2.230757E+05,1.199022E-02,6.478225E+01,1.476247E+01,1.066507E+05,3.315289E+05
00:15:00,6.492265E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.855669E+03,5.270514E-01,9.575387E+02,6.870948E+03,1.200181E-02,4.510485E+02,6.853902E+00,4.911183E+04,1.811797E+05,1.200181E-02,6.502816E+01,1.036696E+01,7.489433E+04,2.391293E+05,1.199022E-02,4.506130E+02,9.249557E+00,6.642907E+04,2.293426E+05,1.199022E-02,6.496539E+01,1.261573E+01,9.114015E+04,2.950958E+05,1.199022E-02,4.506130E+02,9.286073E+00,6.669441E+04,2.248898E+05,1.199022E-02,6.496539E+01,1.487013E+01,1.074303E+05,3.327751E+05
00:16:00,6.492278E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.863719E+03,5.270514E-01,9.494886E+02,6.862680E+03,1.200181E-02,4.510485E+02,6.894303E+00,4.940470E+04,1.821478E+05,1.200181E-02,6.521148E+01,1.038311E+01,7.501102E+04,2.391791E+05,1.199022E-02,4.506130E+02,9.408754E+00,6.757951E+04,2.334151E+05,1.199022E-02,6.514852E+01,1.273548E+01,9.200519E+04,2.978402E+05,1.199022E-02,4.506130E+02,9.495468E+00,6.820805E+04,2.297890E+05,1.199022E-02,6.514852E+01,1.504786E+01,1.087143E+05,3.364571E+05
00:17:00,6.492290E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.871769E+03,5.270514E-01,9.414385E+02,6.854411E+03,1.200181E-02,4.510485E+02,6.947187E+00,4.978703E+04,1.840482E+05,1.200181E-02,6.539479E+01,1.040092E+01,7.513970E+04,2.392924E+05,1.199022E-02,4.506130E+02,9.448605E+00,6.786688E+04,2.347806E+05,1.199022E-02,6.533166E+01,1.278214E+01,9.234161E+04,2.991595E+05,1.199022E-02,4.506130E+02,9.598241E+00,6.895020E+04,2.326205E+05,1.199022E-02,6.533166E+01,1.514049E+01,1.093826E+05,3.387893E+05
00:18:00,6.492298E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.879819E+03,5.270514E-01,9.333884E+02,6.846139E+03,1.200181E-02,4.510485E+02,7.134754E+00,5.114320E+04,1.896561E+05,1.200181E-02,6.557810E+01,1.041985E+01,7.527641E+04,2.394505E+05,1.199022E-02,4.506130E+02,9.399508E+00,6.751168E+04,2.336756E+05,1.199022E-02,6.551480E+01,1.276514E+01,9.221829E+04,2.988528E+05,1.199022E-02,4.506130E+02,9.574778E+00,6.878007E+04,2.322685E+05,1.199022E-02,6.551480E+01,1.513679E+01,1.093550E+05,3.388775E+05
00:19:00,6.492304E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.887869E+03,5.270514E-01,9.253383E+02,6.837870E+03,1.200181E-02,4.510485E+02,6.997142E+00,5.014741E+04,1.854996E+05,1.200181E-02,6.576142E+01,1.043944E+01,7.541794E+04,2.396394E+05,1.199022E-02,4.506130E+02,9.356985E+00,6.720448E+04,2.324201E+05,1.199022E-02,6.569793E+01,1.274413E+01,9.206634E+04,2.982085E+05,1.199022E-02,4.506130E+02,9.524264E+00,6.841497E+04,2.308905E+05,1.199022E-02,6.569793E+01,1.511199E+01,1.091757E+05,3.381451E+05
00:20:00,6.492307E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.895919E+03,5.270514E-01,9.172882E+02,6.829602E+03,1.200181E-02,4.510485E+02,6.893795E+00,4.940054E+04,1.825619E+05,1.200181E-02,6.594473E+01,1.045934E+01,7.556160E+04,2.398477E+05,1.199022E-02,4.506130E+02,9.368396E+00,6.728725E+04,2.324415E+05,1.199022E-02,6.588107E+01,1.275434E+01,9.214019E+04,2.982079E+05,1.199022E-02,4.506130E+02,9.524711E+00,6.841851E+04,2.305725E+05,1.199022E-02,6.588107E+01,1.512291E+01,1.092548E+05,3.380302E+05
00:21:00,6.492308E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.903969E+03,5.270514E-01,9.092381E+02,6.821333E+03,1.200181E-02,4.510485E+02,6.941912E+00,4.974889E+04,1.840051E+05,1.200181E-02,6.612804E+01,1.047924E+01,7.570533E+04,2.400671E+05,1.199022E-02,4.506130E+02,9.412212E+00,6.760405E+04,2.334010E+05,1.199022E-02,6.606421E+01,1.278735E+01,9.237864E+04,2.988162E+05,1.199022E-02,4.506130E+02,9.574187E+00,6.877631E+04,2.315288E+05,1.199022E-02,6.606421E+01,1.516811E+01,1.095814E+05,3.387479E+05
00:22:00,6.492305E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.912019E+03,5.270514E-01,9.011880E+02,6.813061E+03,1.200181E-02,4.510485E+02,6.995308E+00,5.013486E+04,1.857036E+05,1.200181E-02,6.631136E+01,1.049897E+01,7.584781E+04,2.402921E+05,1.199022E-02,4.506130E+02,9.447273E+00,6.785737E+04,2.342726E+05,1.199022E-02,6.624735E+01,1.281835E+01,9.260243E+04,2.994795E+05,1.199022E-02,4.506130E+02,9.627952E+00,6.916488E+04,2.327496E+05,1.199022E-02,6.624735E+01,1.521668E+01,1.099322E+05,3.396872E+05
00:23:00,6.492299E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.920069E+03,5.270514E-01,8.931379E+02,6.804792E+03,1.200181E-02,4.510485E+02,7.178669E+00,5.146061E+04,1.908036E+05,1.200181E-02,6.649467E+01,1.051842E+01,7.598828E+04,2.405191E+05,1.199022E-02,4.506130E+02,9.457766E+00,6.793308E+04,2.345480E+05,1.199022E-02,6.643048E+01,1.283516E+01,9.272357E+04,2.998411E+05,1.199022E-02,4.506130E+02,9.656672E+00,6.937232E+04,2.334293E+05,1.199022E-02,6.643048E+01,1.524855E+01,1.101621E+05,3.403220E+05
00:24:00,6.492291E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.928120E+03,5.270514E-01,8.850878E+02,6.796524E+03,1.200181E-02,4.510485E+02,7.056719E+00,5.057808E+04,1.867151E+05,1.200181E-02,6.667799E+01,1.053755E+01,7.612638E+04,2.407462E+05,1.199022E-02,4.506130E+02,9.456301E+00,6.792246E+04,2.344642E+05,1.199022E-02,6.661362E+01,1.284301E+01,9.278008E+04,2.999606E+05,1.199022E-02,4.506130E+02,9.665374E+00,6.943513E+04,2.335810E+05,1.199022E-02,6.661362E+01,1.526658E+01,1.102921E+05,3.406204E+05
00:25:00,6.492279E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.936170E+03,5.270514E-01,8.770377E+02,6.788251E+03,1.200181E-02,4.510485E+02,7.077948E+00,5.073202E+04,1.868793E+05,1.200181E-02,6.686130E+01,1.055632E+01,7.626192E+04,2.409720E+05,1.199022E-02,4.506130E+02,9.460318E+00,6.795154E+04,2.344678E+05,1.199022E-02,6.679676E+01,1.285216E+01,9.284607E+04,3.000738E+05,1.199022E-02,4.506130E+02,9.673859E+00,6.949648E+04,2.336639E+05,1.199022E-02,6.679676E+01,1.528341E+01,1.104135E+05,3.408409E+05
00:26:00,6.492264E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.944220E+03,5.270514E-01,8.689876E+02,6.779983E+03,1.200181E-02,4.510485E+02,7.097959E+00,5.087670E+04,1.874809E+05,1.200181E-02,6.704461E+01,1.057474E+01,7.639489E+04,2.411959E+05,1.199022E-02,4.506130E+02,9.474536E+00,6.805435E+04,2.347277E+05,1.199022E-02,6.697989E+01,1.286677E+01,9.295147E+04,3.003089E+05,1.199022E-02,4.506130E+02,9.692877E+00,6.963399E+04,2.339845E+05,1.199022E-02,6.697989E+01,1.530614E+01,1.105776E+05,3.411761E+05
00:27:00,6.492247E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.952270E+03,5.270514E-01,8.609375E+02,6.771715E+03,1.200181E-02,4.510485E+02,7.121075E+00,5.104380E+04,1.883482E+05,1.200181E-02,6.722793E+01,1.059280E+01,7.652527E+04,2.414174E+05,1.199022E-02,4.506130E+02,9.492364E+00,6.818321E+04,2.351076E+05,1.199022E-02,6.716303E+01,1.288408E+01,9.307643E+04,3.006251E+05,1.199022E-02,4.506130E+02,9.718701E+00,6.982067E+04,2.344954E+05,1.199022E-02,6.716303E+01,1.533289E+01,1.107708E+05,3.416202E+05
00:28:00,6.492226E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.960320E+03,5.270514E-01,8.528874E+02,6.763442E+03,1.200181E-02,4.510485E+02,7.141647E+00,5.119250E+04,1.891045E+05,1.200181E-02,6.741124E+01,1.061051E+01,7.665312E+04,2.416362E+05,1.199022E-02,4.506130E+02,9.506704E+00,6.828683E+04,2.354209E+05,1.199022E-02,6.734617E+01,1.290001E+01,9.319130E+04,3.009252E+05,1.199022E-02,4.506130E+02,9.742926E+00,6.999574E+04,2.349967E+05,1.199022E-02,6.734617E+01,1.535872E+01,1.109572E+05,3.420684E+05
00:29:00,6.492203E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.968370E+03,5.270514E-01,8.448373E+02,6.755173E+03,1.200181E-02,4.510485E+02,7.023173E+00,5.033572E+04,1.860378E+05,1.200181E-02,6.759456E+01,1.062788E+01,7.677850E+04,2.418522E+05,1.199022E-02,4.506130E+02,9.516498E+00,6.835760E+04,2.356185E+05,1.199022E-02,6.752930E+01,1.291328E+01,9.328700E+04,3.011660E+05,1.199022E-02,4.506130E+02,9.761819E+00,7.013226E+04,2.353763E+05,1.199022E-02,6.752930E+01,1.538125E+01,1.111198E+05,3.424523E+05
00:30:00,6.492176E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.976420E+03,5.270514E-01,8.367872E+02,6.746905E+03,1.200181E-02,4.510485E+02,7.059978E+00,5.060230E+04,1.869984E+05,1.200181E-02,6.777787E+01,1.064491E+01,7.690145E+04,2.420650E+05,1.199022E-02,4.506130E+02,9.525002E+00,6.841905E+04,2.357717E+05,1.199022E-02,6.771244E+01,1.292530E+01,9.337370E+04,3.013717E+05,1.199022E-02,4.506130E+02,9.777628E+00,7.024651E+04,2.356718E+05,1.199022E-02,6.771244E+01,1.540157E+01,1.112664E+05,3.427830E+05
00:31:00,6.492147E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.984470E+03,5.270514E-01,8.287371E+02,6.738637E+03,1.200181E-02,4.510485E+02,7.098615E+00,5.088158E+04,1.879440E+05,1.200181E-02,6.796118E+01,1.066161E+01,7.702201E+04,2.422746E+05,1.199022E-02,4.506130E+02,9.535030E+00,6.849154E+04,2.359567E+05,1.199022E-02,6.789558E+01,1.293769E+01,9.346300E+04,3.015815E+05,1.199022E-02,4.506130E+02,9.793900E+00,7.036413E+04,2.359696E+05,1.199022E-02,6.789558E+01,1.542166E+01,1.114114E+05,3.431036E+05
00:32:00,6.492114E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,2.992520E+03,5.270514E-01,8.206870E+02,6.730364E+03,1.200181E-02,4.510485E+02,7.134571E+00,5.114144E+04,1.887900E+05,1.200181E-02,6.814450E+01,1.067799E+01,7.714028E+04,2.424810E+05,1.199022E-02,4.506130E+02,9.546694E+00,6.857585E+04,2.361858E+05,1.199022E-02,6.807871E+01,1.295085E+01,9.355795E+04,3.018111E+05,1.199022E-02,4.506130E+02,9.811882E+00,7.049410E+04,2.363095E+05,1.199022E-02,6.807871E+01,1.544234E+01,1.115606E+05,3.434382E+05
00:33:00,6.492079E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,3.000570E+03,5.270514E-01,8.126369E+02,6.722096E+03,1.200181E-02,4.510485E+02,7.161899E+00,5.133893E+04,1.893981E+05,1.200181E-02,6.832781E+01,1.069408E+01,7.725638E+04,2.426844E+05,1.199022E-02,4.506130E+02,9.558537E+00,6.866144E+04,2.364256E+05,1.199022E-02,6.826185E+01,1.296419E+01,9.365412E+04,3.020486E+05,1.199022E-02,4.506130E+02,9.830500E+00,7.062866E+04,2.366717E+05,1.199022E-02,6.826185E+01,1.546318E+01,1.117110E+05,3.437822E+05
00:34:00,6.492042E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,3.008621E+03,5.270514E-01,8.045867E+02,6.713827E+03,1.200181E-02,4.510485E+02,7.181923E+00,5.148362E+04,1.898116E+05,1.200181E-02,6.851112E+01,1.070988E+01,7.737043E+04,2.428850E+05,1.199022E-02,4.506130E+02,9.569466E+00,6.874043E+04,2.366452E+05,1.199022E-02,6.844499E+01,1.297710E+01,9.374723E+04,3.022786E+05,1.199022E-02,4.506130E+02,9.848292E+00,7.075725E+04,2.370193E+05,1.199022E-02,6.844499E+01,1.548345E+01,1.118572E+05,3.441182E+05
00:35:00,6.492001E-01,1.980765E+04,5.270514E-01,0.000000E+00,0.000000E+00,5.270514E-01,3.016671E+03,5.270514E-01,7.965366E+02,6.705554E+03,1.200181E-02,4.510485E+02,7.197228E+00,5.159423E+04,1.901009E+05,1.200181E-02,6.869444E+01,1.072541E+01,7.748256E+04,2.430830E+05,1.199022E-02,4.506130E+02,9.579598E+00,6.881365E+04,2.368434E+05,1.199022E-02,6.862812E+01,1.298951E+01,9.383677E+04,3.024970E+05,1.199022E-02,4.506130E+02,9.864933E+00,7.087752E+04,2.373397E+05,1.199022E-02,6.862812E+01,1.550292E+01,1.119978E+05,3.444387E+05
