V1 CEABaseline,V1 CEASmoothing
0.98574995029591,0.9856093144360597
0.9857499300202032,0.9856093111301433
0.9857499228669284,0.9856093095993228
0.98574991518429,0.9856093028558321
0.9857498951722424,0.9856092968875039
0.9857498859013912,0.9856092915734194
0.9857498761273826,0.9856092893844234
0.98574986460633,0.9856092889174776
0.9857498521610478,0.9856092775900346
0.9857498392076794,0.9856092720128113
0.9857498306750128,0.9856092739296579
0.985749816549622,0.9856092622606778
0.9857498064779908,0.9856092591988815
0.9857497971022636,0.9856092606538454
0.9857497821059316,0.9856092482476418
0.9857497717075242,0.9856092451908901
0.985749763875108,0.985609240984264
0.9857497477492108,0.9856092352389564
0.985749739626594,0.9856092332008152
0.9857497279103824,0.9856092278269618
0.9857497148000942,0.9856092190014721
0.9857497048244612,0.9856092166798464
0.9857496959964654,0.985609212778912
0.9857496801981792,0.9856092061065048
0.9857496718545576,0.9856092009151626
0.9857496621911338,0.9856091998258926
0.9857496475840898,0.9856091901264186
0.9857496345105144,0.9856091880679604
0.9857496264854152,0.9856091852017659
0.9857496137616628,0.9856091754485085
0.9857496044011336,0.9856091657391478
0.9857495958287228,0.9856091677952421
0.985749576428612,0.9856091525045351
0.9857495707645608,0.9856091447227312
0.985749561847948,0.9856091421448432
0.9857495448183216,0.985609137623802
0.9857495379286892,0.9856091259711633
0.9857495302007372,0.9856091252165632
0.9857495108240713,0.9856091252840843
0.9857495043538074,0.9856091215447429
0.9857494936789516,0.9856091195096927
0.9857494844429232,0.9856091102589846
0.9857494688098144,0.9856091173566089
0.9857494591145892,0.9856091242503431
0.9857494496858532,0.9856091215778087
0.985749438655224,0.9856091112569266
0.9857494272261972,0.985609103703608
0.9857494209153976,0.9856090993375013
0.9857494036242056,0.985609090647421
0.985749388671647,0.9856090777201696
0.9857493797802238,0.9856090703874928
0.9857493625659324,0.9856090648022894
0.9857493454543452,0.9856090531730511
0.9857493314051518,0.9856090489902984
0.9857493198729288,0.9856090359264801
0.9857493058730736,0.9856090102206313
0.9857492892659624,0.9856090142021515
0.9857492810872988,0.9856089945425716
0.985749260218433,0.9856089909552194
0.9857492457315136,0.9856089949511808
0.98574923533443,0.9856089873564349
0.9857492171385218,0.9856089842045327
0.9857492029340144,0.9856089890480652
0.9857491933009156,0.9856089792407
0.9857491779183564,0.9856089760915219
0.9857491626122794,0.9856089720269651
0.9857491458291168,0.9856089600678503
0.9857491329972352,0.9856089579987303
0.9857491223078956,0.9856089569891057
0.9857491077019506,0.9856089420985766
0.9857490888851388,0.9856089373459636
0.985749082333186,0.9856089321750903
0.9857490647609926,0.9856089290741126
0.985749047180614,0.9856089207112234
0.9857490348550824,0.9856089111254211
0.9857490237983992,0.9856089047744371
0.985749007630919,0.9856089022902899
0.9857489974690766,0.9856088931640171
0.9857489819486288,0.9856088832377227
0.9857489634974488,0.985608883379539
0.9857489551601494,0.9856088757747793
0.9857489373053598,0.9856088661059007
0.9857489238737034,0.9856088613729928
0.9857489165538608,0.9856088518825994
0.9857488950222458,0.9856088489665392
0.9857488826137314,0.9856088413748583
0.9857488694174804,0.9856088353655175
0.9857488571052906,0.9856088250579897
0.9857488417160174,0.9856088202449218
0.9857488307382212,0.9856088322993917
0.9857488179667484,0.985608849090725
0.9857487991046792,0.985608863051106
0.9857487878213456,0.9856088720650007
0.9857487770589488,0.9856088835544364
0.9857487586299016,0.9856088748821916
0.9857487505314004,0.9856088619780173
0.9857487317863874,0.9856088662284437
0.9857487181651936,0.9856088615100387
0.9857487070870972,0.9856088561147315
0.9857486962504582,0.9856088319257101
0.9857486777937496,0.9856088058151351
0.9857486654222252,0.9856087843311494
0.9857486562473512,0.9856087676997491
0.9857486396824692,0.9856087473423267
0.9857486232639716,0.9856087430591407
0.9857486127107008,0.9856087544657969
0.985748599302338,0.9856087572628005
0.9857485865758252,0.9856087683591911
0.9857485742603156,0.9856087783054593
0.9857485628127832,0.9856087840837015
0.9857485463392394,0.985608784703428
0.9857485334720214,0.9856087648472501
0.9857485222104972,0.9856087405436126
0.9857485076382776,0.985608720726199
0.9857484944882984,0.9856087017197954
0.9857484832023196,0.985608684702058
0.9857484691871436,0.9856086731089795
0.985748458027264,0.9856086404280616
0.9857484445363978,0.9856086019402459
0.9857484356554026,0.9856085812855679
0.9857484230549892,0.9856085606918068
0.9857484038788398,0.9856085312947483
0.9857483962802854,0.985608502928777
0.9857483868129971,0.9856084861944674
0.9857483716127208,0.9856084661368185
0.98574835669903,0.9856084657075004
0.9857483440208572,0.9856084622075263
0.9857483381884437,0.9856084355019872
0.9857483221114578,0.9856084063157391
0.9857483060386026,0.9856083583304635
0.9857482988273852,0.9856083117807113
0.9857482848177002,0.9856082590198945
0.9857482730453856,0.9856082057135735
0.9857482612935904,0.9856081391496625
0.985748248279144,0.9856080805224882
0.9857482376567988,0.9856080314435955
0.9857482237073144,0.9856079758542221
0.9857482155130896,0.9856079124829403
0.9857481992300366,0.9856078504483814
0.9857481900704862,0.9856077830964262
0.985748171026523,0.9856077108024733
0.985748162413502,0.9856076241061198
0.9857481570581774,0.9856075161589021
0.9857481361436587,0.9856074057830563
0.9857481248363018,0.985607285654622
0.985757841562388,0.9856168814164941
0.985760155134126,0.9856190728391215
0.9857618589092544,0.9856206537718206
0.9857643095932718,0.9856229721242548
0.98576583908883,0.9856243739836494
0.9857681092081486,0.9856265083979033
0.985770813837242,0.9856290655931765
0.9857732493443152,0.9856313568625981
0.9857753169913144,0.985633280717885
0.9857758189790936,0.9856336574862431
0.9857790098218072,0.9856367045661062
0.9857838389837924,0.985641349542512
0.9857895340849976,0.9856468182941119
0.9857919210469536,0.9856489888138954
0.9857929382931022,0.9856498141475185
0.9857937573188392,0.9856504633782007
0.9857936075594406,0.985650181829109
0.9857936238946128,0.9856501011756796
0.9857945176879708,0.9856509198205405
0.9857978654474626,0.9856541688130672
0.9858016454264515,0.9856578286415569
0.9858069482116116,0.9856629505394747
0.9858133797101608,0.9856691569436461
0.985814387046558,0.9856699716990622
0.9858184528828228,0.9856737362007398
0.9858200384367568,0.9856750138022644
0.9858198756045158,0.9856746169700319
0.9858167227470744,0.985671348595517
0.9858107314090984,0.9856653821907443
0.9858030212684156,0.9856578156251857
0.9857968124115264,0.985651843481285
0.9857945583766696,0.9856498365365313
0.9857950068860396,0.9856505091404898
0.9857961218831672,0.9856518173861312
0.9857961633085686,0.9856519997929473
0.9857978436495936,0.9856537783343154
0.9857968624125292,0.9856528677911656
0.9857953066170024,0.985651358830776
0.9857945271339484,0.9856506278462602
0.9857960766103684,0.9856521913049624
0.9857975395845174,0.985653640795251
0.9858008223968088,0.9856568673675519
0.9858037584119348,0.9856597251145988
0.9858053003321686,0.9856611759036632
0.9858053473572588,0.9856611327399282
0.98580521778854,0.985660943835164
0.9858034561995356,0.985659157700929
0.985799527574174,0.985655261996919
0.9857932166044132,0.9856490900705897
0.9857881779282922,0.9856442478661063
0.9857881308959252,0.9856443874417076
0.9857915618675026,0.9856479388059326
0.98579547422968,0.9856518916372045
0.9857984801249778,0.9856548847185816
0.9857984761327054,0.9856548671869602
0.9857989297042514,0.98565527591809
0.9858064272357197,0.9856626174362493
0.985813589858871,0.9856695480569915
0.985813137628167,0.9856688933598549
0.9858068094995196,0.9856624836985954
0.9858007648144894,0.9856564801493226
0.9857978407383314,0.9856536535529129
0.9857977955136064,0.9856537024629297
0.9857977867350972,0.9856537939044844
0.9857977858819976,0.9856538861372143
0.9857969015179184,0.9856531064265577
0.9857959499288232,0.9856522622626999
0.9857935196570884,0.9856499360754859
0.9857922684033482,0.9856487901816371
0.9857922488031966,0.9856488481506516
0.9857928142164836,0.9856494646142635
0.9857951459281816,0.985651809659068
0.985795895894578,0.9856525628855255
0.985795895807622,0.9856525633003682
0.9857963512381056,0.9856529991269168
0.9857993378857904,0.9856559339848733
0.9858033928692426,0.9856598794984686
0.9858063711179762,0.9856627327832272
0.985808339280386,0.9856645617934924
0.985807396474799,0.9856635133519815
0.9858084690441876,0.98566448721087
0.9858086570987472,0.9856646085295251
0.985808713647228,0.9856646131441595
0.9858089347107368,0.9856647979264608
0.9858105872823952,0.9856664245012098
0.985816585944398,0.9856723235526226
0.9858259065007506,0.9856814450954275
0.985835205208803,0.9856904425621444
0.9858471386943684,0.9857019399215461
0.9858628386111216,0.9857170632742827
0.9858809559334166,0.9857344148554166
0.9858972411706828,0.9857498265781985
0.9859107409247916,0.9857624151297127
0.9859190667061726,0.9857698593519445
0.985921265910025,0.985771310521136
0.985919906465464,0.9857693965976588
0.9859209687220144,0.9857700274955871
0.9859258845613036,0.9857745679536878
0.9859288894471926,0.9857772925746018
0.985932601746345,0.9857807704075904
0.9859425817039134,0.9857904529978571
0.985953167926354,0.9858006684995929
0.9859608385998756,0.9858079211636833
0.9859720168755388,0.9858186013175869
0.9859852177312988,0.9858311927389724
0.9860020098332688,0.985847245044616
0.9860233149757164,0.9858676473617898
0.986046280013061,0.9858895334895902
0.9860643709618488,0.9859064878347175
0.9860844309045927,0.9859253326076965
0.9861177864097322,0.9859572354726973
0.9862130895958992,0.9860507775535431
0.986253463056992,0.9860891324095158
0.9862790458426128,0.9861126997559388
0.986295918130638,0.9861276847040121
0.9862810460229726,0.9861638392207336
0.9862403462303028,0.9861262900651326
0.986225975767382,0.9861112960403301
0.9862182843464212,0.9861032955280065
0.9862176724502596,0.9861025989740938
0.9862260088133596,0.9861109003868603
0.9862430323748048,0.9861277638532647
0.9862708725839748,0.9861551536207277
0.9863005321995568,0.9861308638446962
0.9863391966497308,0.9861640783807901
0.9863980588096506,0.9862209742111042
0.9864822299662552,0.9863023280852449
0.986566437534634,0.9863829809380288
0.986648630281446,0.9864610495112821
0.9867362596995284,0.9865440451880237
0.986857223211398,0.9866402664492712
0.9869436784836424,0.9867427888710569
0.9869849216257596,0.9867769790395489
0.987062566204267,0.9868495183573044
0.9871996005851276,0.9869807466907529
0.987302646837127,0.9870778122920064
0.9873736475527908,0.9871430987281732
0.9874117878424128,0.9871761699129997
0.9874640199398356,0.9872237383082372
0.987521974276175,0.9872773282212051
0.987557514751281,0.9873090047330821
0.9875611884498656,0.9873096338802541
0.9875123654741996,0.9872592119642062
0.9874036683761496,0.9871511196199898
0.9872946475480484,0.9870437106728752
0.9872418123703904,0.9869933321309122
0.9872424427193324,0.9869962617571459
0.9872583137998616,0.9870141392371964
0.987276710825318,0.9870341002048779
0.9873221012435124,0.9870801081372833
0.9875327352672792,0.9872883316124131
0.9877270446924412,0.9874777771734325
0.9886096779407753,0.9883665728878196
0.9885513038708892,0.9882944657879797
0.9886275471253846,0.988390049852327
0.9886233320588232,0.9883787578787075
0.9880716607436916,0.9878241969773844
0.9886390656928968,0.9883840424060907
0.989496102672736,0.9891668492791009
0.9894475175894112,0.989102780831521
0.9879590566908076,0.9876237060141785
0.987634794909049,0.9873133285876778
0.9876061791242212,0.987297589827785
0.9879975144364098,0.9876953061741547
0.9884644787724542,0.9881615781961716
0.9878285066392086,0.9875327882657517
0.9880045475924925,0.9877134031651653
0.9875932089745022,0.9873111204528418
0.987451984474432,0.9871777431060124
0.9874103570830952,0.9871415481000738
0.9874024092658228,0.9871384452063021
0.987425287064322,0.9871655192869835
0.9874371179030452,0.9871811639775135
0.9874806736055084,0.9872271835848376
0.987539237100229,0.9872860468900863
0.987645387471432,0.9873907340503572
0.9877444198750056,0.9874865278909929
0.987791562485742,0.9875300549582966
0.9878170505894868,0.9875520709326905
0.9877887260016996,0.9875212263783231
0.9877538395185548,0.9874848042730833
0.9881778000420112,0.9879021628096426
0.9889017048546408,0.9886106039127465
0.987768202047922,0.9874790368889692
0.9878992948426678,0.9876105264429097
0.987878961797178,0.9875913579811275
0.9878642954384432,0.98757818898595
0.9887924368703904,0.9884953976475863
0.9886889907262376,0.9883841041882272
0.9880119262922318,0.9877094404256151
0.9880830487980518,0.9877823979048087
0.9881890114006004,0.9878887285797799
0.9885039862202264,0.988198765828561
0.9890749159550384,0.9887579291441926
0.9884349479906652,0.9881169953193205
0.9882730147609408,0.9879567250094814
0.9885375945007768,0.9882202474331631
0.9897125450996728,0.9893777137526862
0.9915019236044824,0.9911250466340753
0.9904123699104924,0.9900149733596975
0.9898212771687844,0.9894148328132308
0.9884975825176968,0.9881028358427428
0.9883260438372706,0.9879450209085203
0.98821284228628,0.9878463519343167
0.988577262312012,0.988217411937957
0.9888106673325504,0.9884555130297218
0.9882913834146289,0.9879492064056986
0.9880904354241354,0.987762163814223
0.9880136740844744,0.9876955104474947
0.9879261096944704,0.9876152720525463
0.9879066604989776,0.9876008327998457
0.987984926627526,0.9876821116390407
0.9881105878758284,0.9878089048326912
0.9882166197144896,0.9879146270049924
0.988382656833367,0.9880776407350395
0.98838561351154,0.9880768577877271
0.9882433286237248,0.9879328143772919
0.9907462213536256,0.9903989864150367
0.9908212667652212,0.9904417570804933
0.9886520111731116,0.9882745015472353
0.987639450698837,0.9872783181627832
0.9874863041484953,0.9871430231524597
0.9874036729872188,0.987078323343736
0.9874793946324392,0.9871695499103438
0.9875124451687086,0.9872163805175969
0.9879373057152016,0.9876478015707945
0.9910787621854376,0.9907520352914971
0.9892371895296934,0.9889009837148288
0.99064251712813,0.9902729065042625
0.990872506498226,0.9904707621764197
0.9911119879586452,0.9906790898684814
0.9910754080176106,0.99061759433605
0.9911439752758952,0.9906657557329289
0.9909487760238852,0.9904555481398173
0.9909563336146864,0.9904535477211167
0.9909917921566058,0.9904841217389329
0.9910348090380328,0.9905213360982968
0.9911637032050724,0.9906458021775497
0.9913283859903272,0.9908047347888076
0.991460418281152,0.9909301096532174
0.9914115035127976,0.9908761686702376
0.9898881267222218,0.9893716336904433
0.989730290864814,0.9892326853241326
0.9895955857193548,0.9891170998149131
0.9885579480001524,0.988110998214324
0.9884407334691412,0.9880225156057564
0.9884951765854946,0.9881009962070987
0.9887511874289416,0.9883754186056304
0.98857880269551,0.9882151918748894
0.9884392103578384,0.9880872594592082
0.988371893395952,0.988027810440673
0.9882404182514166,0.987903484894667
0.9882364405355724,0.9879047295342773
0.9881515474541304,0.9878240127131674
0.9881106448134362,0.9877872587800887
0.9883574814171794,0.9880343826321134
0.989049043117358,0.9887160766240017
0.9884353556077768,0.9881020939024542
0.9874044890920916,0.9870847723451674
0.9873244180351884,0.9870175082282383
0.9878560793669444,0.9875529850270478
0.9879682417177824,0.9876671403472735
0.9899091176885229,0.9895815580300455
0.991149631172547,0.9907805606074783
0.9912971528181098,0.9908895048479206
0.9912456673135424,0.9908048623371107
0.9912002491324642,0.9907305633378714
0.9912143939338944,0.9907200308336674
0.991236117646452,0.9907227698699349
0.991254739420916,0.9907282966444305
0.991270812188398,0.9907364766231892
0.991283697381582,0.9907467659796716
0.9912857287069222,0.9907480315054462
0.9912738215778596,0.9907358788952805
0.9912618359914028,0.9907237177571575
0.9912549631930698,0.9907167904638404
0.9912269454308736,0.9906892397907341
0.9907629998297086,0.9902326141506713
0.9895631439286507,0.9890577083662107
0.9883820975092392,0.9879146200392053
0.9882391844182932,0.9878068874753675
0.9886765609095036,0.9882684746313923
0.9897433107850168,0.9893397389952716
0.9914367399729526,0.9910103999917803
0.9917089258345028,0.9912562880017356
0.9917953362125076,0.9912618085161281
0.9917850987370236,0.9912268280757424
0.991769563073432,0.9911882763101385
0.9917172372614912,0.9911172888007996
0.9916880548933223,0.9910751776861237
0.9916916660795528,0.9910716980184991
0.9917072457197093,0.9910840491344811
0.9916059287062674,0.9909826711363037
0.991623668125986,0.9910003393678586
0.9916398044605272,0.9910160747832201
0.9917264742993782,0.9911009970421757
0.9918133868478676,0.9911235084600287
0.991848715187561,0.99107575285528
0.9918426699078096,0.9910056176238429
0.9921250871021644,0.9912960026760065
0.9921884090187022,0.9913300040803755
0.9922711290162656,0.9914010919784821
0.9921034355504664,0.9912323497248455
0.992043316165228,0.9911728751325698
0.9923024629894522,0.9914266864118313
0.9925525052372136,0.9916829514527474
0.9928965294596256,0.9919908962604751
0.9930393107178326,0.9920960215678334
0.9929598133158628,0.9920065742691361
0.992444604279805,0.9914937729470666
0.9926134256709986,0.9916626828668675
0.9927914652311391,0.991837633352201
0.9926758523332018,0.9917271052241742
0.9925733185111808,0.9917042353322578
0.992515413415414,0.9917163463403684
0.9924470417742636,0.9917034906637854
0.992453070948642,0.9917357289590611
0.9925685391949722,0.9918512423168235
0.9927474329378502,0.9920175404014174
0.9928075425062832,0.9920665267231087
0.990691967121172,0.9900090376047632
0.9885926090401655,0.9879867371296752
0.9885982079502798,0.9880618795063345
0.988884537369145,0.9884038564545307
0.9884988871601132,0.9880602618210067
0.9882272808819405,0.9878290424922165
0.98807649044323,0.9877128399233068
0.9879161445244438,0.9875806148404114
0.9878671905555582,0.9875509200435696
0.987876976667012,0.9875695754000108
0.9879518789009348,0.9876455350563994
0.9879788282599468,0.987673390334744
0.9892261779904992,0.988896524838647
0.9930635915363624,0.9926111214261466
0.9932938072544226,0.9927647489694855
0.993293253458208,0.9926836065783275
0.9932219115272224,0.9925485708825048
0.9932213475329298,0.9924996667413899
0.993240085481618,0.9924820510482013
0.9931322771211551,0.9923510158050896
0.9923184911803324,0.991542978324631
0.9891881909769464,0.9884930579155354
0.9884083887396244,0.9878067540559274
0.9883943197532584,0.9878736221792993
0.9886281120758316,0.9881664568410988
0.9887084371645064,0.9882847405788829
0.9886822758627892,0.9882860927474031
0.9887713077493488,0.9883960931676288
0.9908351155685724,0.990429424216697
0.9913673683660914,0.990914576606042
0.9891676865233268,0.9887134988548859
0.9888930607047732,0.988445507641776
0.987999032969584,0.9875818707483701
0.9877141340974456,0.9873293951852887
0.9876613372874028,0.98730334777627
0.9878030628365886,0.9874648089287877
0.9880996760337132,0.9877727116253714
0.9897256302777164,0.9893743538013842
0.9878665654660972,0.9875295275947831
0.9876505688823402,0.9873273447045291
0.9878064586592958,0.9874878901659545
0.9888845172410968,0.9885474259404237
0.9925470528810596,0.992115494648708
0.9931289807550584,0.992584430203401
0.9885678328459132,0.9880660592320848
0.9896838187592848,0.9891810649468171
0.987765027947275,0.9873060396391011
0.9876555809861508,0.9872382074085876
0.9878297044586432,0.9874430561148763
0.987899538710484,0.987538489715512
0.9882947455840088,0.9879474294297387
0.9921492354875032,0.9917356606177143
0.9932351165644444,0.9927320167438143
0.993353426104888,0.9927616736495979
0.9932998131915934,0.9926353242154868
0.9934910097108236,0.9927619964175293
0.98997398981808,0.9892751053011378
0.9916008675383507,0.9909013486986845
0.9891057678753044,0.9884652972255107
0.9881164248268564,0.9875540976745509
0.9878840643265064,0.9874008910829615
0.9876394142611024,0.9872256017148867
0.98760162534197,0.9872399932974163
0.9875713937846186,0.9872474921277128
0.9876037163835462,0.9873040481725706
0.9878187836254356,0.9875269759913289
0.9881362573519926,0.9878423696932941
0.9892144313343592,0.988892751131814
0.9923140867357266,0.9918972112150595
0.9922346790639394,0.9917356874281463
0.9922900891318092,0.9917236351640261
0.9925652876293642,0.9919400765958788
0.9905884399864604,0.989962342596979
0.9883651675892684,0.9877903474883587
0.9880787231834168,0.9875592550814711
0.9881812981054912,0.9877133540673276
0.99002034539136,0.9895570027023528
0.993312662157899,0.9927805421678857
0.9934090411083232,0.9928095899047155
0.9934061540756592,0.9927468449699958
0.9933022348172617,0.9925934311760366
0.993250068277158,0.9924982223815368
0.9932114055358074,0.9924242946807833
0.9932716709851472,0.9924584449759437
0.9924174021327656,0.9916099094429567
0.9876717774629876,0.9869811649259181
0.9875710667447384,0.9869914483243327
0.9877413800738452,0.987251943021061
0.9879341829839016,0.9875112922557381
0.9881057718384892,0.9877272475284199
0.988168277645988,0.9878195670377089
0.98795455747548,0.987629713018928
0.9878348680152804,0.9875254414465258
0.9878124052368712,0.9875084703159762
0.9878156296545408,0.9875082483090569
0.9878428296470898,0.9875330073812956
0.9878714800977788,0.9875602288037388
0.9879088059471126,0.9875965520613623
0.9883783970271202,0.9880583404686271
0.9915276532131786,0.9911287555272458
0.9935048673974808,0.9929893538512413
0.9935171684503504,0.9929032088086329
0.991826155144668,0.9911715808674273
0.9884627048626748,0.9878549887361722
0.9880231087868682,0.9874729519501577
0.9879322299826828,0.9874364456967266
0.987864862069839,0.9874204025977419
0.9878356838532788,0.9874364975158456
0.9878297357156016,0.9874708668141169
0.9878333517163268,0.9875058031348946
0.9878804328871572,0.9875706797911153
0.9878669361925346,0.9875630251380916
0.9878459407364124,0.987539741389229
0.987908125803054,0.987598753228587
0.9881012968188122,0.9877865001973567
0.9884477724168362,0.988118109270049
0.9887513373305052,0.9884038635998507
0.9913757860717586,0.9909595272166748
0.9931210754562226,0.9925872583429913
0.9930104203008504,0.9923942746473411
0.992940614901328,0.9922580203625038
0.992937601517298,0.9922039782868736
0.992987570420898,0.992215340646542
0.993031933302919,0.992231025301853
0.9930778218600146,0.9922571756908918
0.9931535033277504,0.9923210299705575
0.9899751892003236,0.9892329648690656
0.9911928241133448,0.99048541649446
0.989801707108322,0.9891545493967853
0.9909164663888984,0.9902946068765129
0.9935834299587964,0.9929152191176824
0.9928056005484014,0.992111739147746
0.99135448341709,0.9906704014108864
0.9938553888681956,0.9931207867744485
0.9940832176074148,0.9932978581840638
0.9894263024820628,0.9887007886439277
0.9887131629107324,0.9880614497960555
0.9889409699542376,0.9883510839765123
0.9919413743661772,0.9913447718942844
0.9916061641030824,0.9910053462773708
0.9904279784425796,0.9898441992271784
0.9917563191563494,0.9911561403122221
0.9914362872748752,0.9908317785077002
0.9929695837420932,0.9923013207608449
0.9910636614569788,0.9903923773979406
0.9936403037995692,0.9929244816333378
0.9934548369231636,0.9926955258057399
0.9927108918850776,0.9919387975175783
0.993156832251307,0.9923635153867911
0.9914712718809264,0.9907020098590863
0.993049559116244,0.9922679875828188
0.992820243393993,0.9920357009485351
0.98996407858112,0.9892414805875247
0.9929507024959384,0.9921867742546567
0.9930290693368682,0.9922491490254403
0.9931570450824572,0.9923539949863311
0.989397576507936,0.9886827028300523
0.9876811550219234,0.9870610894511722
0.9875522684605804,0.9870218225981554
0.9876004878639776,0.9871437798886165
0.9876602008223644,0.9872563233485298
0.9878119781096176,0.9874429989649414
0.9905573493684048,0.9901574825484672
0.9931116471340784,0.9926881486948085
0.9931269828455098,0.9926139994719501
0.9929334950216772,0.9923394646430872
0.992037461523234,0.991395733824693
0.9926484010150374,0.9919666619862856
0.9929554041923296,0.9922314658700434
0.9928918317194232,0.9921408317569307
0.9927023412501296,0.9919403376592764
0.9925466473887684,0.9917895777503046
0.9924592971335372,0.9917121496040372
0.9924395386816226,0.9917006282399687
0.9923943807845034,0.9916611738400293
0.9923517609564296,0.9916226107680123
0.9923227399425558,0.9915986431384334
0.992293299678118,0.9915744260126075
0.9923045234345628,0.9915895479062952
0.992327465289887,0.9916145489544378
0.99232999827951,0.9916179452475288
0.992353172861804,0.991641036095356
0.9923929112901416,0.9916797376613807
0.9924420814126464,0.9917267828269348
0.9924989744341028,0.9917804154707008
0.9923335378309948,0.991614197161232
0.9926067492293412,0.9918833455939978
0.9927880837622676,0.9920571019277394
0.9908121961093656,0.9900944047882495
0.987814816777954,0.9871618906705893
0.9874437054505688,0.9868790523103314
