datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
3/25/2024 3:00:00 AM,3/24/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.190000,20.800000,1.600000,1.000000,True,1
3/25/2024 4:00:00 AM,3/25/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.740000,16.460000,0.850000,0.870000,True,1
3/25/2024 5:00:00 AM,3/25/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.990000,21.230000,1.130000,1.110000,True,1
3/25/2024 6:00:00 AM,3/25/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.390000,16.150000,0.900000,0.860000,True,1
3/25/2024 7:00:00 AM,3/25/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.900000,15.570000,0.800000,0.870000,True,1
3/25/2024 8:00:00 AM,3/25/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,15.790000,17.730000,0.950000,0.990000,True,1
3/25/2024 9:00:00 AM,3/25/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,16.480000,18.360000,0.840000,1.050000,True,1
3/25/2024 10:00:00 AM,3/25/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.280000,34.600000,1.350000,1.970000,True,1
3/25/2024 11:00:00 AM,3/25/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,45.040000,108.340000,60.450000,2.850000,True,1
3/25/2024 12:00:00 PM,3/25/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.180000,30.370000,10.010000,1.180000,True,1
3/25/2024 1:00:00 PM,3/25/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.670000,20.050000,1.260000,1.110000,True,1
3/25/2024 2:00:00 PM,3/25/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.320000,22.740000,1.200000,1.220000,True,1
3/25/2024 3:00:00 PM,3/25/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.030000,20.600000,0.440000,1.130000,True,1
3/25/2024 4:00:00 PM,3/25/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.560000,14.370000,0.030000,0.780000,True,1
3/25/2024 5:00:00 PM,3/25/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.760000,14.620000,0.020000,0.840000,True,1
3/25/2024 6:00:00 PM,3/25/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.810000,14.580000,0.000000,0.770000,True,1
3/25/2024 7:00:00 PM,3/25/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.280000,11.850000,0.000000,0.570000,True,1
3/25/2024 8:00:00 PM,3/25/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.490000,12.000000,0.000000,0.510000,True,1
3/25/2024 9:00:00 PM,3/25/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.070000,13.620000,0.020000,0.530000,True,1
3/25/2024 10:00:00 PM,3/25/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,16.250000,17.520000,0.640000,0.630000,True,1
3/25/2024 11:00:00 PM,3/25/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.620000,26.540000,-0.030000,0.950000,True,1
3/26/2024 12:00:00 AM,3/25/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.110000,31.150000,-0.070000,1.110000,True,1
3/26/2024 1:00:00 AM,3/25/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.840000,21.310000,-0.200000,0.670000,True,1
3/26/2024 2:00:00 AM,3/25/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.190000,13.520000,-0.010000,0.340000,True,1
3/26/2024 3:00:00 AM,3/25/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.200000,14.600000,0.000000,0.410000,True,1
3/26/2024 4:00:00 AM,3/26/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.070000,13.980000,0.490000,0.420000,True,1
3/26/2024 5:00:00 AM,3/26/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.070000,14.180000,0.710000,0.410000,True,1
3/26/2024 6:00:00 AM,3/26/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.820000,13.410000,0.220000,0.380000,True,1
3/26/2024 7:00:00 AM,3/26/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.210000,13.140000,0.550000,0.370000,True,1
3/26/2024 8:00:00 AM,3/26/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,16.650000,17.170000,-0.020000,0.540000,True,1
3/26/2024 9:00:00 AM,3/26/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.690000,13.710000,-0.490000,0.500000,True,1
3/26/2024 10:00:00 AM,3/26/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.880000,22.320000,-4.670000,1.110000,True,1
3/26/2024 11:00:00 AM,3/26/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,49.470000,44.970000,-6.700000,2.210000,True,1
3/26/2024 12:00:00 PM,3/26/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,30.500000,27.570000,-4.840000,1.910000,True,1
3/26/2024 1:00:00 PM,3/26/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.450000,19.430000,-2.400000,1.380000,True,1
3/26/2024 2:00:00 PM,3/26/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.650000,14.370000,-0.160000,0.880000,True,1
3/26/2024 3:00:00 PM,3/26/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,15.660000,16.400000,-0.160000,0.890000,True,1
3/26/2024 4:00:00 PM,3/26/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.170000,19.650000,-0.630000,1.110000,True,1
3/26/2024 5:00:00 PM,3/26/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.660000,16.370000,0.740000,0.960000,True,1
3/26/2024 6:00:00 PM,3/26/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.280000,16.170000,1.010000,0.890000,True,1
3/26/2024 7:00:00 PM,3/26/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.570000,15.370000,1.020000,0.780000,True,1
3/26/2024 8:00:00 PM,3/26/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.910000,16.720000,0.960000,0.850000,True,1
3/26/2024 9:00:00 PM,3/26/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,15.620000,17.550000,1.030000,0.900000,True,1
3/26/2024 10:00:00 PM,3/26/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,15.600000,17.610000,1.210000,0.800000,True,1
3/26/2024 11:00:00 PM,3/26/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.780000,20.790000,1.170000,0.840000,True,1
3/27/2024 12:00:00 AM,3/26/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.600000,22.300000,0.910000,0.790000,True,1
3/27/2024 1:00:00 AM,3/26/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.310000,18.770000,0.850000,0.610000,True,1
3/27/2024 2:00:00 AM,3/26/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.080000,15.070000,0.590000,0.400000,True,1
3/27/2024 3:00:00 AM,3/26/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.970000,14.020000,0.600000,0.450000,True,1
3/27/2024 4:00:00 AM,3/27/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.980000,13.120000,0.720000,0.430000,True,1
3/27/2024 5:00:00 AM,3/27/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.300000,18.610000,0.700000,0.620000,True,1
3/27/2024 6:00:00 AM,3/27/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.300000,14.130000,0.400000,0.420000,True,1
3/27/2024 7:00:00 AM,3/27/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.520000,15.430000,0.480000,0.440000,True,1
3/27/2024 8:00:00 AM,3/27/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,16.890000,17.800000,0.440000,0.480000,True,1
3/27/2024 9:00:00 AM,3/27/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,16.800000,17.620000,0.200000,0.630000,True,1
3/27/2024 10:00:00 AM,3/27/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.070000,24.260000,0.260000,0.930000,True,1
3/27/2024 11:00:00 AM,3/27/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,33.830000,35.020000,-0.220000,1.410000,True,1
3/27/2024 12:00:00 PM,3/27/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,40.490000,41.720000,-0.470000,1.700000,True,1
3/27/2024 1:00:00 PM,3/27/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,36.130000,37.680000,-0.230000,1.780000,True,1
3/27/2024 2:00:00 PM,3/27/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,36.440000,37.840000,-0.060000,1.460000,True,1
3/27/2024 3:00:00 PM,3/27/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.490000,32.750000,-0.020000,1.280000,True,1
3/27/2024 4:00:00 PM,3/27/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,29.200000,30.490000,-0.020000,1.310000,True,1
3/27/2024 5:00:00 PM,3/27/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,34.400000,35.660000,-0.020000,1.280000,True,1
3/27/2024 6:00:00 PM,3/27/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.850000,24.680000,0.000000,0.840000,True,1
3/27/2024 7:00:00 PM,3/27/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.290000,21.950000,-0.030000,0.690000,True,1
3/27/2024 8:00:00 PM,3/27/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.300000,21.950000,-0.010000,0.660000,True,1
3/27/2024 9:00:00 PM,3/27/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.390000,26.180000,-0.020000,0.810000,True,1
3/27/2024 10:00:00 PM,3/27/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,22.580000,23.440000,0.000000,0.860000,True,1
3/27/2024 11:00:00 PM,3/27/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,40.520000,41.850000,-0.030000,1.360000,True,1
3/28/2024 12:00:00 AM,3/27/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,64.430000,65.820000,-0.010000,1.390000,True,1
3/28/2024 1:00:00 AM,3/27/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,52.000000,53.070000,0.000000,1.070000,True,1
3/28/2024 2:00:00 AM,3/27/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,31.120000,32.020000,0.000000,0.900000,True,1
3/28/2024 3:00:00 AM,3/27/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,33.070000,33.930000,0.000000,0.870000,True,1
3/28/2024 4:00:00 AM,3/28/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.550000,24.320000,0.000000,0.770000,True,1
3/28/2024 5:00:00 AM,3/28/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,22.700000,23.550000,0.000000,0.850000,True,1
3/28/2024 6:00:00 AM,3/28/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.700000,24.450000,0.000000,0.750000,True,1
3/28/2024 7:00:00 AM,3/28/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.290000,25.790000,0.000000,0.510000,True,1
3/28/2024 8:00:00 AM,3/28/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.200000,28.000000,0.360000,0.440000,True,1
3/28/2024 9:00:00 AM,3/28/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.130000,21.470000,1.050000,0.300000,True,1
3/28/2024 10:00:00 AM,3/28/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,27.290000,28.440000,0.650000,0.500000,True,1
3/28/2024 11:00:00 AM,3/28/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,35.250000,36.610000,0.930000,0.430000,True,1
3/28/2024 12:00:00 PM,3/28/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,33.180000,33.420000,0.100000,0.150000,True,1
3/28/2024 1:00:00 PM,3/28/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,24.280000,24.590000,0.020000,0.290000,True,1
3/28/2024 2:00:00 PM,3/28/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.860000,26.220000,0.000000,0.360000,True,1
3/28/2024 3:00:00 PM,3/28/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,26.190000,26.630000,0.000000,0.440000,True,1
3/28/2024 4:00:00 PM,3/28/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,20.090000,20.570000,0.000000,0.480000,True,1
3/28/2024 5:00:00 PM,3/28/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.970000,19.360000,0.000000,0.390000,True,1
3/28/2024 6:00:00 PM,3/28/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.170000,18.430000,0.000000,0.260000,True,1
3/28/2024 7:00:00 PM,3/28/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.830000,18.080000,0.000000,0.260000,True,1
3/28/2024 8:00:00 PM,3/28/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.830000,18.660000,0.520000,0.300000,True,1
3/28/2024 9:00:00 PM,3/28/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.400000,18.750000,0.060000,0.290000,True,1
3/28/2024 10:00:00 PM,3/28/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,16.430000,16.670000,0.000000,0.230000,True,1
3/28/2024 11:00:00 PM,3/28/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,33.360000,33.440000,0.000000,0.080000,True,1
3/29/2024 12:00:00 AM,3/28/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,40.380000,40.240000,0.000000,-0.140000,True,1
3/29/2024 1:00:00 AM,3/28/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,29.890000,29.740000,0.000000,-0.150000,True,1
3/29/2024 2:00:00 AM,3/28/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.030000,22.910000,0.000000,-0.120000,True,1
3/29/2024 3:00:00 AM,3/28/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.750000,20.900000,0.990000,0.150000,True,1
3/29/2024 4:00:00 AM,3/29/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.000000,15.110000,0.820000,0.290000,True,1
3/29/2024 5:00:00 AM,3/29/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,15.700000,16.950000,0.940000,0.310000,True,1
3/29/2024 6:00:00 AM,3/29/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,16.350000,17.520000,0.810000,0.360000,True,1
3/29/2024 7:00:00 AM,3/29/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.990000,19.870000,1.520000,0.370000,True,1
3/29/2024 8:00:00 AM,3/29/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.370000,23.910000,2.100000,0.430000,True,1
3/29/2024 9:00:00 AM,3/29/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,16.530000,18.160000,1.370000,0.260000,True,1
3/29/2024 10:00:00 AM,3/29/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,29.500000,31.960000,2.370000,0.090000,True,1
3/29/2024 11:00:00 AM,3/29/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,34.670000,36.390000,1.980000,-0.260000,True,1
3/29/2024 12:00:00 PM,3/29/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.730000,18.340000,0.700000,-0.090000,True,1
3/29/2024 1:00:00 PM,3/29/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.860000,14.420000,0.470000,0.090000,True,1
3/29/2024 2:00:00 PM,3/29/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.320000,12.660000,0.130000,0.210000,True,1
3/29/2024 3:00:00 PM,3/29/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.450000,11.850000,0.180000,0.230000,True,1
3/29/2024 4:00:00 PM,3/29/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.570000,11.960000,0.210000,0.180000,True,1
3/29/2024 5:00:00 PM,3/29/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.220000,11.520000,0.090000,0.200000,True,1
3/29/2024 6:00:00 PM,3/29/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,10.420000,10.680000,0.060000,0.200000,True,1
3/29/2024 7:00:00 PM,3/29/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,10.210000,10.570000,0.110000,0.240000,True,1
3/29/2024 8:00:00 PM,3/29/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,9.660000,10.760000,0.890000,0.210000,True,1
3/29/2024 9:00:00 PM,3/29/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.990000,14.390000,1.140000,0.260000,True,1
3/29/2024 10:00:00 PM,3/29/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.700000,14.270000,0.320000,0.260000,True,1
3/29/2024 11:00:00 PM,3/29/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,15.710000,16.440000,0.470000,0.260000,True,1
3/30/2024 12:00:00 AM,3/29/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.340000,24.160000,0.360000,0.460000,True,1
3/30/2024 1:00:00 AM,3/29/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.230000,20.540000,0.910000,0.400000,True,1
3/30/2024 2:00:00 AM,3/29/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,43.650000,47.720000,2.850000,1.220000,True,1
3/30/2024 3:00:00 AM,3/29/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.150000,19.870000,1.070000,0.660000,True,1
3/30/2024 4:00:00 AM,3/30/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.470000,12.230000,0.390000,0.370000,True,1
3/30/2024 5:00:00 AM,3/30/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,15.390000,16.200000,0.350000,0.460000,True,1
3/30/2024 6:00:00 AM,3/30/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,15.450000,16.150000,0.250000,0.450000,True,1
3/30/2024 7:00:00 AM,3/30/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,15.030000,15.890000,0.430000,0.440000,True,1
3/30/2024 8:00:00 AM,3/30/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.060000,20.410000,0.750000,0.600000,True,1
3/30/2024 9:00:00 AM,3/30/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.230000,22.480000,0.750000,0.500000,True,1
3/30/2024 10:00:00 AM,3/30/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,29.630000,30.910000,0.700000,0.580000,True,1
3/30/2024 11:00:00 AM,3/30/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,48.380000,50.080000,0.680000,1.010000,True,1
3/30/2024 12:00:00 PM,3/30/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.220000,14.930000,0.300000,0.420000,True,1
3/30/2024 1:00:00 PM,3/30/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.240000,12.790000,0.120000,0.430000,True,1
3/30/2024 2:00:00 PM,3/30/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.950000,12.980000,0.540000,0.490000,True,1
3/30/2024 3:00:00 PM,3/30/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.150000,14.050000,1.340000,0.560000,True,1
3/30/2024 4:00:00 PM,3/30/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,10.940000,12.040000,0.600000,0.500000,True,1
3/30/2024 5:00:00 PM,3/30/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,10.190000,10.800000,0.090000,0.520000,True,1
3/30/2024 6:00:00 PM,3/30/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,10.820000,11.460000,0.000000,0.640000,True,1
3/30/2024 7:00:00 PM,3/30/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,15.030000,15.910000,0.000000,0.870000,True,1
3/30/2024 8:00:00 PM,3/30/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.910000,18.940000,0.000000,1.030000,True,1
3/30/2024 9:00:00 PM,3/30/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.950000,20.160000,0.000000,1.220000,True,1
3/30/2024 10:00:00 PM,3/30/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,32.830000,34.470000,0.000000,1.640000,True,1
3/30/2024 11:00:00 PM,3/30/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,46.990000,48.550000,0.000000,1.560000,True,1
3/31/2024 12:00:00 AM,3/30/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,44.000000,45.480000,0.000000,1.480000,True,1
3/31/2024 1:00:00 AM,3/30/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,22.910000,23.650000,0.000000,0.740000,True,1
3/31/2024 2:00:00 AM,3/30/2024 10:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,23.830000,24.560000,0.000000,0.730000,True,1
3/31/2024 3:00:00 AM,3/30/2024 11:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.420000,18.950000,0.000000,0.530000,True,1
3/31/2024 4:00:00 AM,3/31/2024 12:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.690000,12.060000,0.000000,0.370000,True,1
3/31/2024 5:00:00 AM,3/31/2024 1:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,24.840000,25.770000,0.000000,0.920000,True,1
3/31/2024 6:00:00 AM,3/31/2024 2:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.400000,12.910000,0.000000,0.510000,True,1
3/31/2024 7:00:00 AM,3/31/2024 3:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.740000,14.230000,0.000000,0.490000,True,1
3/31/2024 8:00:00 AM,3/31/2024 4:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.440000,20.020000,0.000000,0.590000,True,1
3/31/2024 9:00:00 AM,3/31/2024 5:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,14.440000,14.840000,0.000000,0.410000,True,1
3/31/2024 10:00:00 AM,3/31/2024 6:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.850000,22.530000,0.000000,0.680000,True,1
3/31/2024 11:00:00 AM,3/31/2024 7:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.480000,26.290000,0.000000,0.820000,True,1
3/31/2024 12:00:00 PM,3/31/2024 8:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,18.740000,19.430000,0.000000,0.690000,True,1
3/31/2024 1:00:00 PM,3/31/2024 9:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,17.960000,18.620000,0.000000,0.660000,True,1
3/31/2024 2:00:00 PM,3/31/2024 10:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,21.990000,22.830000,0.000000,0.840000,True,1
3/31/2024 3:00:00 PM,3/31/2024 11:00:00 AM,5021520,SHINGLET,230 KV,T81,LOAD,APS,41.730000,40.890000,-2.510000,1.670000,True,1
3/31/2024 4:00:00 PM,3/31/2024 12:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.830000,13.370000,-0.010000,0.550000,True,1
3/31/2024 5:00:00 PM,3/31/2024 1:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.470000,11.900000,-0.010000,0.440000,True,1
3/31/2024 6:00:00 PM,3/31/2024 2:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.360000,11.470000,-0.310000,0.420000,True,1
3/31/2024 7:00:00 PM,3/31/2024 3:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,13.010000,10.770000,-2.560000,0.320000,True,1
3/31/2024 8:00:00 PM,3/31/2024 4:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,10.140000,10.090000,-0.290000,0.240000,True,1
3/31/2024 9:00:00 PM,3/31/2024 5:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.490000,12.700000,-0.040000,0.250000,True,1
3/31/2024 10:00:00 PM,3/31/2024 6:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,12.250000,12.530000,0.000000,0.290000,True,1
3/31/2024 11:00:00 PM,3/31/2024 7:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,19.710000,21.550000,1.220000,0.620000,True,1
4/1/2024 12:00:00 AM,3/31/2024 8:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,25.480000,27.180000,0.810000,0.900000,True,1
4/1/2024 1:00:00 AM,3/31/2024 9:00:00 PM,5021520,SHINGLET,230 KV,T81,LOAD,APS,11.780000,12.900000,0.700000,0.430000,True,1
