Date/Time,PLANTFACTORY_1F:CEA Evapotranspiration Rate [kg/m2-s](TimeStep),PLANTFACTORY_2F:CEA Evapotranspiration Rate [kg/m2-s](TimeStep),PLANTFACTORY_3F:CEA Evapotranspiration Rate [kg/m2-s](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Electricity:HVAC [J](TimeStep),InteriorLights:Electricity [J](TimeStep),IndoorLivingWall:InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](TimeStep) 
 03/25  21:00:00,0.000013586828049013951,0.000019929495265401774,0.000021263443711128264,619261744.8284744,19178023.716857545,365892403.4960257,9601185.69,0.0,1195708811.187004 
 03/25  22:00:00,0.000013405049303450645,0.00001944925970073239,0.000020750012987281067,464446308.6213558,21338691.40822543,365892403.4960257,9601185.69,0.0,1009915732.1287309 
 03/25  23:00:00,0.000012744710874068818,0.000018388538660063593,0.000019583478201019465,412841163.21898293,21712464.071204618,365892403.4960257,9601185.69,0.0,947640721.1097373 
 03/25  24:00:00,0.000012809648924381792,0.000018241908726022762,0.000019461132420648505,0.0,40369053.887447715,365950564.13730067,9601185.69,0.0,465248314.3061975 
 03/26  01:00:00,0.00003604485659983308,0.00004157189907070216,0.000042404218703354074,0.0,21139152.30725472,452060761.96639955,2848152225.69,2838551040.0,3385804238.20823 
 03/26  02:00:00,0.000041025665783047835,0.000047223029520179654,0.00004982289651125911,0.0,13401336.235538043,376713734.300226,2848152225.69,2838551040.0,3302719394.47034 
 03/26  03:00:00,0.000043034841114208084,0.000049160111715513404,0.00005289931280486627,0.0,19353326.951482866,380437557.86313975,2848152225.69,2838551040.0,3312395208.7491984 
 03/26  04:00:00,0.00004312833864245,0.00004930518796924702,0.000053107546569985043,0.0,21870029.239583224,383375505.63343006,2848152225.69,2838551040.0,3317849858.807589 
 03/26  05:00:00,0.00004288618948885946,0.00004888485642646498,0.00005255953985461724,0.0,22454804.437579766,387124795.59602857,2848152225.69,2838551040.0,3322183923.968184 
 03/26  06:00:00,0.000043193011406501135,0.00004936383218552514,0.000053126200344578966,0.0,25812542.606976427,390499834.91088843,2857753411.38,2838551040.0,3338517887.1424403 
 03/26  07:00:00,0.000043195868612933915,0.00004935775893891042,0.00005310309380663524,0.0,18028500.192887187,393833847.2403255,2857753411.38,2838551040.0,3334067857.0577884 
 03/26  08:00:00,0.00004307265476644126,0.00004912283923016866,0.00005278515469998077,206420581.60949147,0.0,398353266.0662557,2896158154.14,2838551040.0,3609608610.1750355 
 03/26  09:00:00,0.000043067759965863724,0.000049048645725099634,0.00005265503359258579,619549017.0540441,0.0,409252105.3735865,3011372382.42,2838551040.0,4308424931.956465 
 03/26  10:00:00,0.000043121720469854575,0.00004908117533848743,0.000052666037996707336,619745611.4479994,0.0,413554855.4768662,3011372382.42,2838551040.0,4312770756.973832 
 03/26  11:00:00,0.00004391500339778946,0.000050310335750227585,0.00005414631426101543,619826834.014915,0.0,416615739.144199,3011372382.42,2838551040.0,4315814826.52903 
 03/26  12:00:00,0.00004437629912982984,0.00005102663544079981,0.00005500303811020055,636936384.9362683,0.0,419546424.04717493,3011372382.42,2838551040.0,4336444249.671544 
 03/26  13:00:00,0.00004397311833279936,0.000050361904519533825,0.000054171469215658956,699302718.3614763,0.0,421731749.5473803,3011372382.42,2838551040.0,4387537112.809049 
 03/26  14:00:00,0.000044371156682485304,0.000050939438577916044,0.00005484548962472773,754319772.5604849,0.0,425011209.18213373,3011372382.42,2838551040.0,4462261892.519546 
 03/26  15:00:00,0.00004451736107771266,0.000051146920832539723,0.00005507830093088303,760247350.6300933,0.0,427327698.8552889,3011372382.42,2838551040.0,4470485148.957315 
 03/26  16:00:00,0.00004525874722552924,0.000052289477643206786,0.00005644605380925531,619927888.7633649,0.0,427866558.85255194,3011372382.42,2838551040.0,4326929722.173822 
 03/26  17:00:00,0.000015307159406210367,0.000021205984100865076,0.000023997585662589417,619920485.1118124,0.0,366787964.49632585,172821342.42,0.0,1427123994.286052 
 03/26  18:00:00,0.000014065030540813154,0.000021142084823964965,0.000024232577166409234,387521023.6383762,0.0,366387579.31656,134416599.66000003,0.0,1091308051.8372755 
 03/26  19:00:00,0.000012222638960692835,0.0000185308956636648,0.00001986624085500946,77630705.5780543,334330.0718039281,366121280.82832664,96011856.90000002,0.0,651045021.4483645 
 03/26  20:00:00,0.000011254614953168348,0.00001715276732631777,0.000018072563354846875,134570.0730518363,1344644.1411976924,366030528.02251494,96011856.90000002,0.0,557974048.7939687 
 03/26  21:00:00,0.00001087706818136833,0.00001646230492339592,0.000017286977706564096,0.0,10059081.92314754,365892403.4960257,57607114.13999998,0.0,513078158.54658926 
 03/26  22:00:00,0.000010619100531926198,0.000015920560029071403,0.00001671689993464366,0.0,35830865.630469024,365892403.4960257,57607114.13999998,0.0,538849942.2539107 
 03/26  23:00:00,0.00000954359900544875,0.000014331203993993424,0.00001493441008969126,0.0,47155341.443174705,365892403.4960257,19202371.38,0.0,496702214.5637764 
 03/26  24:00:00,0.000009228547387767194,0.000013776681101071127,0.000014313772835099058,0.0,40299760.7415193,365941055.7276781,9601185.69,0.0,480246382.9917464 
 03/27  01:00:00,0.00003274076237995118,0.00003642770296265639,0.00003575154305095377,0.0,42218796.49256356,438203612.3216411,2848152225.69,2838551040.0,3392823413.899145 
 03/27  02:00:00,0.00003788432862941855,0.000042256366846375756,0.00004363404520121002,0.0,44989195.6546707,385745457.8152596,2848152225.69,2838551040.0,3343029308.2040906 
 03/27  03:00:00,0.00004043643378954952,0.000045109521793608136,0.000047704804811563926,0.0,42657656.289343104,383476047.2595279,2848152225.69,2838551040.0,3338412391.6232347 
 03/27  04:00:00,0.00004143338893989018,0.00004665374402225002,0.00004985807575212745,0.0,39259679.44974796,384750899.78364146,2848152225.69,2838551040.0,3336309872.353166 
 03/27  05:00:00,0.00004150912507966837,0.00004675793689460858,0.00004997530534795401,0.0,44093365.68802383,387971937.3326118,2848152225.69,2838551040.0,3344320614.8258915 
 03/27  06:00:00,0.00004178683609148936,0.000047203991965815494,0.0000505107863356216,0.0,44735750.11906595,391161158.92720205,2857753411.38,2838551040.0,3357759138.4635215 
 03/27  07:00:00,0.000041868400343048744,0.00004732303449487947,0.00005064008404017491,0.0,41524249.75132964,394159781.6891167,2857753411.38,2838551040.0,3357557897.19451 
 03/27  08:00:00,0.000042223271684411505,0.00004788974131589377,0.00005132665282621996,0.0,33179319.648750298,397698921.1339941,2896158154.14,2838551040.0,3391416485.501541 
 03/27  09:00:00,0.00004226645790823409,0.000047924998790764895,0.000051338231188771125,79303.63320814108,0.0,407726638.2857376,3011372382.42,2838551040.0,3558888422.664513 
 03/27  10:00:00,0.0000422389875710683,0.00004782267846311847,0.000051174893001900665,185844.3046547263,0.0,411779533.9206526,3011372382.42,2838551040.0,3562941318.299428 
 03/27  11:00:00,0.00004196107224832363,0.00004730806541577277,0.0000505030589094064,384390.9747263434,0.0,416272462.40797883,3011372382.42,2838551040.0,3563251991.5135384 
 03/27  12:00:00,0.000042700126921777505,0.0000483920497896347,0.000051786219497042905,430002.6977583481,0.0,419007702.8636495,3011372382.42,2838551040.0,3565987231.969209 
 03/27  13:00:00,0.00004421898451353022,0.000050812321105518,0.00005473578679828237,420516.1960032379,0.0,420128720.5686272,3011372382.42,2838551040.0,3552040788.9313474 
 03/27  14:00:00,0.000044630339505302253,0.000051429409478400845,0.000055460208743723717,206890391.59157008,0.0,422817908.4367314,3011372382.42,2838551040.0,3820331979.8576097 
 03/27  15:00:00,0.00004444726442758419,0.00005111727360966329,0.00005505749393767444,619793998.5827018,0.0,425621396.9226564,3011372382.42,2838551040.0,4324372783.19883 
 03/27  16:00:00,0.00004490697976709539,0.000051767740563377346,0.0000558139485805368,527966.5209699904,0.0,426877736.95136106,3011372382.42,2838551040.0,3573857266.056921 
 03/27  17:00:00,0.000015467707433657013,0.00002140954853157499,0.0000242137453149014,530692.9494726632,0.0,366459589.7678071,172821342.42,0.0,674888078.8733668 
 03/27  18:00:00,0.000014468449455605735,0.00002173575996841603,0.00002486910720970768,392190.02429963025,0.0,366294952.59309965,134416599.66000003,0.0,624836028.4300047 
 03/27  19:00:00,0.000013595903974378162,0.000020395875010717817,0.000021924487355439027,113684.45909764012,0.0,366009090.74844325,96011856.90000002,0.0,556607967.3786993 
 03/27  20:00:00,0.000013172982609307167,0.000019792040961632323,0.00002100064462676593,36315.71998005917,0.0,365929678.43771666,96011856.90000002,0.0,556528555.0679727 
 03/27  21:00:00,0.000012769795187699315,0.000019071853782869298,0.000020175759605095437,0.0,7879054.5086063985,365892403.4960257,57607114.13999998,0.0,510898131.1320481 
 03/27  22:00:00,0.000012387348554183126,0.000018418817614684356,0.000019452189128274578,0.0,34072580.01098086,365892403.4960257,57607114.13999998,0.0,537091656.6344225 
 03/27  23:00:00,0.00001187088934225028,0.000017521318103806754,0.000018474209310477658,0.0,30132820.300592013,365892403.4960257,19202371.38,0.0,479679693.42119366 
 03/27  24:00:00,0.000011971655841020717,0.00001749909556752977,0.000018487467984144015,0.0,41353318.748207666,365960062.71289766,9601185.69,0.0,481300190.4928748 
 03/28  01:00:00,0.00003587670762284117,0.00004166791004215789,0.000042291168039502606,0.0,48273171.311046585,439412745.1198158,2848152225.69,2838551040.0,3400031988.511556 
 03/28  02:00:00,0.000040453103020678773,0.00004648145420570446,0.00004894342337438526,0.0,49358412.331032276,384210019.9450405,2848152225.69,2838551040.0,3345773156.0407057 
 03/28  03:00:00,0.000041981488032209314,0.00004765775959344581,0.00005090353381968917,0.0,47772842.18287673,382331715.76242644,2848152225.69,2838551040.0,3342256775.9444337 
 03/28  04:00:00,0.000042406114513577,0.00004828397024474641,0.00005189789817330368,0.0,46091793.16195989,383882016.7778938,2848152225.69,2838551040.0,3342131417.3841977 
 03/28  05:00:00,0.00004306488615847169,0.00004935562477966003,0.00005321980505787082,0.0,46010174.39682895,386885985.1583029,2848152225.69,2838551040.0,3345050352.6235485 
 03/28  06:00:00,0.000043278410306906474,0.00004968405023568846,0.000053601046585230354,0.0,50996351.92208676,390049369.10553455,2857753411.38,2838551040.0,3362768328.184285 
 03/28  07:00:00,0.00004328946012522801,0.00004968498807754498,0.000053578023689974096,0.0,37395254.480603315,393197344.8821109,2857753411.38,2838551040.0,3352429926.848644 
 03/28  08:00:00,0.00004352892304307275,0.00005003879774848409,0.00005398485177759327,0.0,850145.2754731764,397166353.5510622,2896158154.14,2838551040.0,3358626751.2111115 
 03/28  09:00:00,0.00004393052966052008,0.00005061412524051239,0.00005464285544682553,155632.48976858586,0.0,407715668.2077277,3011372382.42,2838551040.0,3558877452.5865035 
 03/28  10:00:00,0.00004478313366815598,0.00005187571654935163,0.00005613341014721352,245043.5785670538,0.0,411165682.28931725,3011372382.42,2838551040.0,3562327466.668093 
 03/28  11:00:00,0.000044716536089888935,0.00005171992830144874,0.000055908584589444283,364000.1427269825,0.0,414495523.8056604,3011372382.42,2838551040.0,3561475052.9112206 
 03/28  12:00:00,0.00004474424609912959,0.00005171622216301618,0.00005587249587689166,419090.41372074763,0.0,417483161.5668597,3011372382.42,2838551040.0,3564462690.672419 
 03/28  13:00:00,0.0000447417246408398,0.00005166803472680525,0.00005578346022457429,409994.41364500613,0.0,419450355.2638082,3011372382.42,2838551040.0,3551362423.626529 
 03/28  14:00:00,0.00004529024252335758,0.00005248753379932455,0.00005675370516011481,467713.48817531543,0.0,422324502.5373721,3011372382.42,2838551040.0,3569304031.642932 
 03/28  15:00:00,0.000045577298707844125,0.00005292277036860842,0.0000572627620490621,513408.3051841191,0.0,424594955.3301286,3011372382.42,2838551040.0,3571574484.435688 
 03/28  16:00:00,0.000045649837549459586,0.00005298246861685937,0.000057303403218200335,539820.0238351006,0.0,426543768.6950561,3011372382.42,2838551040.0,3573523297.8006163 
 03/28  17:00:00,0.000016294958078634616,0.000022541848361989138,0.00002549128269915577,547617.6890531832,0.0,366462155.90483713,172821342.42,0.0,674890645.0103968 
 03/28  18:00:00,0.000014725725184470957,0.000022054299509338073,0.000025240749902298152,393221.48775588063,0.0,366296011.3010148,134416599.66000003,0.0,624837087.1379199 
 03/28  19:00:00,0.000014063190681611511,0.000021014246925879106,0.000022623491671310053,113644.98410204003,0.0,366009050.2307787,96011856.90000002,0.0,556607926.8610348 
 03/28  20:00:00,0.000012882080724727644,0.000019409545821968464,0.000020571978769980713,35941.300449265684,0.0,365929294.1284923,96011856.90000002,0.0,556528170.7587484 
 03/28  21:00:00,0.000012411537769807264,0.00001857333939185722,0.000019615018487546825,0.0,0.0,365892403.4960257,57607114.13999998,0.0,503019076.6234417 
 03/28  22:00:00,0.000012710778538774754,0.000018746102169111797,0.00001985709077451165,0.0,22195481.860033296,365892403.4960257,57607114.13999998,0.0,525214558.48347497 
 03/28  23:00:00,0.000012263727203802781,0.000018020132842449006,0.00001905860880818223,0.0,36216180.34310097,365892403.4960257,19202371.38,0.0,485763053.4637026 
 03/28  24:00:00,0.000011821745045549085,0.000017251627194642526,0.00001823362623124346,0.0,46826671.75845847,365995299.3764553,9601185.69,0.0,486774189.0707222 
 03/29  01:00:00,0.000035296493113329645,0.00004065659338044795,0.000041054799988927963,0.0,42326133.882320635,440865917.1661935,2848152225.69,2838551040.0,3395569877.2172174 
 03/29  02:00:00,0.00004032936730023192,0.0000462813801175004,0.00004865181064078507,0.0,44411392.69149044,384578413.2422005,2848152225.69,2838551040.0,3341296250.379067 
 03/29  03:00:00,0.00004265613297808977,0.000048773165281766845,0.000052272038825343016,0.0,39600609.60625968,381654062.24913424,2848152225.69,2838551040.0,3333570871.071123 
 03/29  04:00:00,0.00004326706522642923,0.0000496713342733724,0.000053624649108128013,0.0,40661355.687042385,383562512.4080972,2848152225.69,2838551040.0,3336529125.637249 
 03/29  05:00:00,0.00004324238558164646,0.000049598411238974747,0.00005349823473954459,0.0,37284371.44343641,386942780.7279722,2848152225.69,2838551040.0,3336560357.8222017 
 03/29  06:00:00,0.000043233460011915574,0.00004954579956187975,0.000053403181431825554,0.0,32316292.53108504,390480873.9029737,2857753411.38,2838551040.0,3344830706.6727986 
 03/29  07:00:00,0.00004349540329842473,0.00004993477148462469,0.000053851601576494636,0.0,33689247.69410583,393497028.05428594,2857753411.38,2838551040.0,3349230658.5891385 
 03/29  08:00:00,0.00004369110585434754,0.00005023313110593677,0.00005419575914798194,0.0,23094177.276758395,397372245.0083617,2896158154.14,2838551040.0,3381076674.669696 
 03/29  09:00:00,0.00004372848293108308,0.00005024141378954442,0.00005416800246458165,146441.71482264673,0.0,407809520.2154295,3011372382.42,2838551040.0,3558971304.5942044 
 03/29  10:00:00,0.000044024643974634425,0.00005064517893451077,0.00005462164669764713,233419.77863282853,0.0,411314303.65147585,3011372382.42,2838551040.0,3562476088.0302515 
 03/29  11:00:00,0.00004383255745410611,0.00005030537298992258,0.00005417673081731354,282780.14282069233,0.0,413813880.2138861,3011372382.42,2838551040.0,3564975664.5926623 
 03/29  12:00:00,0.00004314409054121899,0.00004916359097220333,0.00005274025744906404,334474.9849830412,0.0,417183780.5688786,3011372382.42,2838551040.0,3568345564.9476542 
 03/29  13:00:00,0.000042880429014858004,0.000048737077464069614,0.00005220675232546969,232873.61897532703,13903988.813493546,418032324.0892755,3011372382.42,2838551040.0,3568030636.5387053 
 03/29  14:00:00,0.000041780447857611934,0.00004697697517757778,0.000050028358385767693,277037.3681464326,8205380.511354675,421610566.91284853,3011372382.42,2838551040.0,3580977731.802979 
 03/29  15:00:00,0.000041774373537627143,0.000046946937122454825,0.000049977833278004926,320105.08212305774,0.0,423822591.16985786,3011372382.42,2838551040.0,3574984375.5486336 
 03/29  16:00:00,0.000041776345466120406,0.00004692726065329453,0.000049939812440500926,352854.2591641289,0.0,426027886.72957516,3011372382.42,2838551040.0,3577189671.1083508 
 03/29  17:00:00,0.000013710612295099657,0.000019011756338419898,0.000021508069244641787,337540.2306414145,0.0,366238859.31247205,172821342.42,0.0,678849603.6912477 
 03/29  18:00:00,0.000012650724897321617,0.000019427734531647565,0.000022170971362528735,149766.62082354317,12484990.401191842,366046125.96281195,134416599.66000003,0.0,637669657.2399399 
 03/29  19:00:00,0.000012303981741399273,0.000018887649853770514,0.000020058788991617188,0.0,23581662.974819724,365892403.4960257,96011856.90000002,0.0,580072943.1011015 
 03/29  20:00:00,0.000011992834943023648,0.000018416436050037655,0.000019315897312362784,0.0,27987891.48324216,365892403.4960257,96011856.90000002,0.0,584479171.6095238 
 03/29  21:00:00,0.000011642141481909087,0.00001772505305156431,0.00001854189263698136,0.0,39548797.38897194,365892403.4960257,57607114.13999998,0.0,542567874.0124136 
 03/29  22:00:00,0.000011114743528010639,0.000016805452734409616,0.00001754757826095094,0.0,45533044.602589615,365892403.4960257,57607114.13999998,0.0,548552121.2260313 
 03/29  23:00:00,0.000010715693664461849,0.00001603902607826305,0.000016730656066238612,0.0,48970592.928927936,366226521.5503914,19202371.38,0.0,498523834.06007934 
 03/29  24:00:00,0.000010493276167771697,0.000015613195524985286,0.00001628974957834261,0.0,51232643.448142,366442454.30757165,9601185.69,0.0,491188864.46757865 
 03/30  01:00:00,0.000033899349690376524,0.00003867987700500755,0.00003850394096171545,0.0,52716706.451203495,440157850.4595333,2848152225.69,2838551040.0,3404862861.4870963 
 03/30  02:00:00,0.000038991849825147306,0.00004431643297425134,0.00004621180686531882,0.0,48840908.87035278,380881781.49368715,2848152225.69,2838551040.0,3341724656.6278186 
 03/30  03:00:00,0.000041779944523297,0.00004736917587542842,0.000050686123655113305,0.0,52837040.217954755,380867959.4136719,2848152225.69,2838551040.0,3345648582.6549816 
 03/30  04:00:00,0.00004193688551476609,0.00004760742960491611,0.000051111603578748124,0.0,53402741.3442134,383366556.233404,2848152225.69,2838551040.0,3348673615.147809 
 03/30  05:00:00,0.000042162804364720955,0.0000479573003061705,0.00005151788221879644,0.0,55054755.908359125,386639284.60491186,2848152225.69,2838551040.0,3353552183.0019507 
 03/30  06:00:00,0.0000423690581021926,0.00004828505102304489,0.0000519047988249193,0.0,55225255.999301895,389877618.9718258,2857753411.38,2838551040.0,3366590074.5819373 
 03/30  07:00:00,0.00004267393264592989,0.00004876672007559641,0.000052483983205986996,0.0,43171174.634920694,392917826.4830867,2857753411.38,2838551040.0,3357723971.8653154 
 03/30  08:00:00,0.00004298703962006236,0.00004924138830269943,0.00005303743378061008,0.0,24095704.898973286,396656997.6375151,2896158154.14,2838551040.0,3381170097.0697865 
 03/30  09:00:00,0.00004327746938260911,0.0000496547696502723,0.000053496605175412384,69300.63855746413,0.0,406649732.9536683,3011372382.42,2838551040.0,3557811517.3324437 
 03/30  10:00:00,0.000043382503089824403,0.000049727734839860416,0.000053527067579262496,150901.09766879512,0.0,410697220.5422261,3011372382.42,2838551040.0,3561859004.921002 
 03/30  11:00:00,0.00004353993528891173,0.000049914976092525644,0.000053716919942698806,330086.91735872836,0.0,414630676.8780289,3011372382.42,2838551040.0,3565792461.256805 
 03/30  12:00:00,0.000044385483380582106,0.0000511806828249057,0.00005522097891180612,412112.4308453021,0.0,417438864.10512197,3011372382.42,2838551040.0,3564418393.210682 
 03/30  13:00:00,0.00004452148159827985,0.00005134707070558608,0.00005539195493048658,619679554.1380969,0.0,419509766.18469656,3011372382.42,2838551040.0,4303238734.723365 
 03/30  14:00:00,0.00004499140095523194,0.00005202859992127719,0.00005618819541511273,619766252.3661505,0.0,422722229.1769275,3011372382.42,2838551040.0,4321551195.317534 
 03/30  15:00:00,0.000045261334628771245,0.00005242228257216323,0.00005664224357139045,619808149.6158671,0.0,424870512.19573325,3011372382.42,2838551040.0,4323798168.127205 
 03/30  16:00:00,0.000045085287425158116,0.00005211576982445703,0.000056246049964170676,619819220.2481661,0.0,426750554.01852715,3011372382.42,2838551040.0,4325546983.300036 
 03/30  17:00:00,0.000015926918687875745,0.00002198226820274852,0.000024832307517920513,619837619.2550781,0.0,366512867.9158509,172821342.42,0.0,1426740515.753327 
 03/30  18:00:00,0.000014512442685059324,0.00002171378622387446,0.00002484839036390799,425138.39032314555,0.0,366328771.23756033,134416599.66000003,0.0,624272382.0354347 
 03/30  19:00:00,0.0000138627185398334,0.00002068997428510985,0.00002224767105121475,157904.1939627159,0.0,366054478.4769419,96011856.90000002,0.0,556653355.1071979 
 03/30  20:00:00,0.000012871320981102182,0.000019324647056675266,0.000020472833022057,88518857.96138012,0.0,365946695.03191364,96011856.90000002,0.0,663901669.476226 
 03/30  21:00:00,0.000012068785414988872,0.00001809429334680528,0.000019058557803574475,103210290.80474573,0.0,365892403.4960257,57607114.13999998,0.0,628252186.6152059 
 03/30  22:00:00,0.000011460973112023111,0.000017112130257128656,0.000017971032760837386,0.0,24692794.936870266,365892403.4960257,57607114.13999998,0.0,527711871.560312 
 03/30  23:00:00,0.000011430611168618058,0.0000169005317971691,0.00001775573425944719,0.0,35549999.64723306,365892403.4960257,19202371.38,0.0,485096872.7678347 
 03/30  24:00:00,0.000011000109241197153,0.000016149394179854424,0.00001696510911924817,0.0,45446766.28134328,366001813.8360838,9601185.69,0.0,485394418.39311814 
 03/31  01:00:00,0.00003464751562685497,0.00003979579120210114,0.000039960346712614236,0.0,46924610.12672185,434792309.21290797,2848152225.69,2838551040.0,3378863833.7459025 
 03/31  02:00:00,0.000039748790158541936,0.000045420573695663534,0.00004761957646987803,0.0,45125648.24173149,380145241.3444124,2848152225.69,2838551040.0,3322367062.3495965 
 03/31  03:00:00,0.0000424280606119809,0.00004841130145753415,0.00005196635118853536,0.0,41714012.8929117,380677433.9992515,2848152225.69,2838551040.0,3319495454.3181953 
 03/31  04:00:00,0.000042597205867106964,0.00004865628497959283,0.0000523882505581627,0.0,42822850.077155665,383222370.1582193,2848152225.69,2838551040.0,3323143786.2572193 
 03/31  05:00:00,0.00004287046767462425,0.000049075503051024095,0.000052873581614290116,0.0,45319713.45946952,386477340.4021476,2848152225.69,2838551040.0,3328857966.4180403 
 03/31  06:00:00,0.00004293733763101837,0.000049169443922027694,0.000052965559070792636,0.0,43877164.10366725,389648466.86117965,2848152225.69,2838551040.0,3330585665.854706 
 03/31  07:00:00,0.000043159746415976077,0.00004950797396923402,0.00005335968249193607,0.0,19090706.411416326,393584521.6181023,2857753411.38,2838551040.0,3334715751.8971677 
 03/31  08:00:00,0.00004364151858003416,0.000050228149653717594,0.000054202263920800504,0.0,0.0,396806332.41870177,2857753411.38,2838551040.0,3319011842.0432777 
 03/31  09:00:00,0.000043964653146358106,0.000050650740236911465,0.00005466133007437588,0.0,0.0,402932932.1935384,2934562896.9,2838551040.0,3417015388.080955 
 03/31  10:00:00,0.00004414968367271268,0.00005085467628039835,0.00005486238603572866,619261744.8284744,0.0,406446254.1346297,2934562896.9,2838551040.0,4172610820.905676 
 03/31  11:00:00,0.00004472854460741266,0.00005173461522394455,0.00005591116340971361,619265909.3469719,0.0,409293441.6716878,2934562896.9,2838551040.0,4175708237.7093296 
 03/31  12:00:00,0.000044915537692552374,0.000052000697941631,0.00005621189114476717,676159829.2066966,0.0,411990887.8339569,2934562896.9,2838551040.0,4236814376.2219944 
 03/31  13:00:00,0.00004500202094895279,0.00005210507956911907,0.000056313863665565796,781677714.3652556,0.0,414528614.5482098,2934562896.9,2838551040.0,4347649032.209161 
 03/31  14:00:00,0.000045113230574286294,0.00005224246641982531,0.00005645530333250281,833575645.9863974,0.0,416747337.14895344,2934562896.9,2838551040.0,4398924658.67425 
 03/31  15:00:00,0.00004534470436219191,0.00005256860800992315,0.00005682621855274257,923880208.6224604,0.0,414998869.416569,2867354597.0699997,2838551040.0,4404540692.565327 
 03/31  16:00:00,0.000045224222796270906,0.00005235543478330674,0.00005654363220152407,930297421.9115762,0.0,416406506.5650623,2867354597.0699997,2838551040.0,4412564089.407773 
 03/31  17:00:00,0.000015977673607966318,0.0000220585480786566,0.00002492041220570416,625149056.5027536,0.0,365892403.49602556,28803557.06999999,0.0,1210459692.2237916 
 03/31  18:00:00,0.000012630634018987343,0.000021044099691822635,0.000024182306861573037,619261744.8284743,0.0,365892403.49602556,9601185.69,0.0,1177364910.605181 
 03/31  19:00:00,0.000013356862180360943,0.00001994913776522693,0.00002147431011687534,619261744.8284744,0.0,365892403.4960257,9601185.69,0.0,1177141619.924265 
 03/31  20:00:00,0.000012762783590294272,0.000019054032624331768,0.00002024214735136716,619261744.8284743,17230657.962873388,365892403.49602556,9601185.69,0.0,1194120946.3966897 
 03/31  21:00:00,0.000012578313283912901,0.00001858341809189401,0.000019693681592102477,495409395.8627795,20334517.32894315,365892403.4960257,9601185.69,0.0,1046739163.721292 
 03/31  22:00:00,0.000012116634666584358,0.000017766011103917924,0.00001879434216213996,0.0,26462377.20798859,365892403.4960257,9601185.69,0.0,451340603.8957503 
 03/31  23:00:00,0.000011755141431827457,0.00001712413172466618,0.000018109578864095725,0.0,32431421.898312118,365900231.2540507,9601185.69,0.0,457309785.94743675 
 03/31  24:00:00,0.000011657509064546217,0.00001684098235336813,0.000017821664042339386,0.0,35890260.18439002,365969112.60367984,9601185.69,0.0,460769857.18916154 
 04/01  01:00:00,0.000035638860489084114,0.00004088097214780465,0.00004147657345731276,0.0,38884391.71480804,444323964.5443671,2848152225.69,2838551040.0,3380577119.59531 
 04/01  02:00:00,0.000038801018524940354,0.00004345832115544934,0.000045275259236278293,0.0,41125857.808691844,384788621.00076693,2848152225.69,2838551040.0,3323190814.3298 
 04/01  03:00:00,0.00004059583422952413,0.0000452361692949635,0.000047836168261958803,0.0,44024359.554873414,382238936.18028784,2848152225.69,2838551040.0,3323445073.2657394 
 04/01  04:00:00,0.00004097771160477961,0.000045806526539044185,0.00004877616838005606,0.0,46725163.79769944,383851153.02290356,2848152225.69,2838551040.0,3327660519.4537416 
 04/01  05:00:00,0.00004108916813693519,0.00004602047733770491,0.00004903622542620865,0.0,45891489.12547301,386910528.8143034,2848152225.69,2838551040.0,3329839511.482717 
 04/01  06:00:00,0.000041394097251809555,0.00004649467396715706,0.00004961424152068667,0.0,40856902.17842178,390000871.85820395,2848152225.69,2838551040.0,3327926722.685503 
 04/01  07:00:00,0.00004131472750575121,0.00004634827975456312,0.00004941044294814694,0.0,35034096.087461166,393158179.44200534,2848152225.69,2838551040.0,3325351377.4024873 
 04/01  08:00:00,0.00004134607018596508,0.00004636637010207742,0.00004940769424709931,0.0,43535911.03660627,395583312.6125707,2848152225.69,2838551040.0,3336219771.577373 
 04/01  09:00:00,0.00004141892739639083,0.000046473458816127215,0.000049525108868741886,0.0,36990943.68625487,398247907.2233608,2848152225.69,2838551040.0,3332377340.1888227 
 04/01  10:00:00,0.000041483490767350596,0.00004656084162652079,0.000049613368469143686,0.0,39219885.62430118,400732862.4644543,2848152225.69,2838551040.0,3337103500.7726293 
 04/01  11:00:00,0.00004174372639138618,0.00004698242082866558,0.00005012181649543106,0.0,39015478.09128823,402938324.4831428,2848152225.69,2838551040.0,3339096850.1662645 
 04/01  12:00:00,0.00004188342495060754,0.00004716849076641794,0.00005032340529330637,0.0,35781131.49900715,405045961.91874546,2848152225.69,2838551040.0,3338010814.68392 
 04/01  13:00:00,0.000042070706191864035,0.000047453124559653276,0.00005065382821437851,0.0,37662244.76448019,406896010.0584725,2848152225.69,2838551040.0,3341741907.0053196 
 04/01  14:00:00,0.00004221971192969171,0.00004766533551709591,0.000050891127837631436,0.0,33187974.457580246,408620835.87040657,2848152225.69,2838551040.0,3339020763.186135 
 04/01  15:00:00,0.00004207513110650576,0.000047402356620125484,0.0000505389660941209,0.0,35913311.43130467,410229382.2476605,2848152225.69,2838551040.0,3343356768.156674 
 04/01  16:00:00,0.000042026541330036136,0.00004730229429238042,0.00005039563795056051,0.0,36151420.09235389,411656679.63544905,2848152225.69,2838551040.0,3345023457.712505 
